source,provider,tweet_raw,tweet_processed,pos_count,neg_count,label
playstore,xl,aplikasi jubag. mo daptar. paket ga bisa,aplikasi jubag mo daptar paket,1,1,0
playstore,xl,udah 5 hari scan voucher masih blm bisa juga padahal lagi butuh²nya. niat isi pulsa utk perpanjang takutnya kena makan. sebenarnya ada niat perbaiki nggak sih setelah terima banyak komplainan begitu?🤬,scan voucher blm butuh niat isi pulsa utk panjang takut kena makan niat baik nggak terima komplain,4,4,0
playstore,xl,nikmati kseruan nya dan banyak bonus nya jaringan mantap bisa pilih menu yg kita butuhkan..,nikmat kseruan bonus jaring mantap pilih menu butuh,4,2,1
playstore,xl,tolong uang kembalikan beli kuota flexmax 40gb di apk pembayaran via bca. tapi kuota ga masuk masuk!!!!,tolong uang kembali beli kuota flexmax gb apk bayar via bca kuota masuk masuk,0,4,0
playstore,xl,"ini gimana, beli kuota dari sore gangguan terus, aplikasi udah di update malah disuruh update lagi. apanya yang mau di update.. tolong ya min segera diperbaiki, saya mau beli paket data tidak bisa ini, dan juga murahin lagi harga kuotanya, dulu aja banyak promonya.. apalagi yang extra combo plus itu udah yg paling pas, ga lemot kayak pas pake kuota flexmax",gimana beli kuota sore ganggu aplikasi update suruh update apa update tolong min baik beli paket data murahin harga kuota promonya extra combo plus pas lot kayak pas pake kuota flexmax,6,10,0
playstore,xl,paket bebas puas hariannya kalau bisa di u ah tanpa batas minimum,paket bebas puas hari u ah batas minimum,2,2,0
playstore,xl,pelayanan mantap dan kualitas jaringan dahsyat,layan mantap kualitas jaring dahsyat,3,0,1
playstore,xl,makin hari makin buruk sulit untuk login dan sering tidak ad jaringan,buruk sulit login ad jaring,1,2,0
playstore,xl,"soal penambahan masa aktif hrusnya lebih bijak, misal masa aktifku smpe tgl 30, tapi baru tgal 20 udah aq isi 10k.. seharusnya masa aktif bertmbah sesuai ketentuan misal 7 hari berarti harusnya masa aktif smpe tgl 7",tambah aktif hrusnya bijak aktif smpe tgl tgal aq isi k aktif bertmbah sesuai tentu aktif smpe tgl,2,1,1
playstore,xl,lebih ke nyesel sih beli kartu ini,nyesel beli kartu,0,1,0
playstore,xl,udah berapa x. klo memang keberatan ngirim bonus circle hapus aja tuh bonus nya,x berat ngirim bonus circle hapus tuh bonus,2,1,1
playstore,xl,sudah 2 kali saya beri ulasan bintang 1 karna apa? karna di awal suka bug bonus Kouta hilang padahal belum waktunya hangus bonus nya dan yng kedua ini saat saya mengambil bonus Kouta itu bonus nya tidak bisa di gunakan sama sekali emang menyesal saya menggunakan xl,kali ulas bintang suka bug bonus kuota hilang hangus bonus yng ambil bonus kuota bonus emang sesal xl,4,5,0
playstore,xl,ga bisa si pake apa ga bisa isi paketan gjls selalu ada bacaan abdet mlu,si pake isi paket gjls baca abdet mlu,1,0,1
playstore,xl,Jaringan burik padahal di Jaksel,jaring burik jaksel,1,0,1
playstore,xl,tolong diaktifkan layanan bagi poin dong,tolong aktif layan poin,1,0,1
playstore,xl,ini XL kenapa si jaringan sekarang udah seminggu busuk banget di Jawa Tengah mana paketan sekarang mahal² gak ada promo lama² mending ganti provider,xl si jaring minggu busuk jawa paket mahal promo mending ganti provider,4,2,1
playstore,xl,buka aplikasi aja susah,buka aplikasi susah,0,2,0
playstore,xl,"kenapa xl sekarang sinyal nya bikin lemot, semenjak 5g sinyal pun jelek, tolong perbaiki sinyal nya",xl sinyal bikin lot semenjak sinyal jelek tolong baik sinyal,1,2,0
playstore,xl,"saya memberi bintang lima hanya agar di atas, saya mau memberitahu tentang keluhan saya yaitu bahwa setelah update minum pembelian di BEBAS PUAS sangat² tidak bisa bebas di karenakan ada minim harus berapa hari dsb,dan oleh karena itu kenapa tidak di buat seperti dulu saja karena agar lebih mudah dan murah tentunya, dan mohon di kembalikan seperti dulu. #suarapenggunaXL #mohonbantuanadmin",bintang memberitahu keluh update minum beli bebas puas bebas karena minim dsb mudah murah mohon kembali,3,5,0
playstore,xl,jaringan asu,jaring asu,1,0,1
playstore,xl,"Koneksi sangat tidak stabil... Gak tau karena masalah apa, terpaksa rate bintang 1 lagi. 🤣 Mungkin harus beralih ke operator lain.😜",koneksi stabil tau paksa rate bintang alih operator,1,2,0
playstore,xl,"mohon maaf sinyal kadang-kadang nyala mati sendiri,buat game ping-nya tidak stabil,tapi ga tau sih pengguna lainnya,atau kemungkinan ada bug system ?",mohon maaf sinyal kadang kadang nyala mati game ping stabil tau guna bug system,5,2,1
playstore,xl,bonus ny g bsa di ambil😹,bonus ny bsa ambil,1,1,0
playstore,xl,semuanya paket mahal aplikasi bisa bug juga kadang2.dan pernah pulsaku ilang secara tiba-tiba,paket mahal aplikasi bug kadang pulsa ilang,2,4,0
playstore,xl,"kuota saya banyakk tapiii bukak apa apa tidakkk bisaaaa, sangat lelet beli kuota mahal mahall TPI lelet nya nauzubillaaa, pagi siang soreee lelet jaringan apa malem jam 2 baru ngga lelet, malahan kuata yg saya beli ngga kuatanyg terbagi bagiii dehhh tolongggg donggg dibenerin sistemnyaaaa kemarennn ngga gini kokkk sekarang ampunnn mau pindahh ke kartu lain ajaaa aku bulan depann nanti, sudah terlalu sabar akuuu untuk menghadapi kelemotann jaringannn iniiiii",kuota banyakk tapiii bukak tidakkk bisaaaa lelet beli kuota mahal mahall tpi lelet nauzubillaaa pagi siang soreee lelet jaring malem jam ngga lelet kuata beli ngga kuatanyg bagi bagiii dehhh tolongggg donggg dibenerin sistemnyaaaa kemarennn ngga gin kokkk ampunnn pindahh kartu ajaaa depann sabar akuuu hadap kelemotann jaringannn iniiiii,2,11,0
playstore,xl,jaringan nyah GK jelas bener,jaring nyah bener,1,0,1
playstore,xl,kartu XL aku knpa yah padahal udah di isi kouta tapi gak bisa online. SMS MH ada masuk tapi pas di aktifkan data gak bisa online,kartu xl knpa yah isi kuota online sms mh masuk pas aktif data online,1,3,0
playstore,xl,gangguan Mulu gabisa buat beli paket,ganggu mulu gabisa beli paket,1,1,0
playstore,xl,sinyalnya makin buruk,sinyal buruk,0,1,0
playstore,xl,"xl dongo udah mahal lemot jaringan suka ilang""an ga jelas",xl dongo mahal lot jaring suka ilang an,1,3,0
playstore,xl,"jaringan jadi lemot banget ni XL,,paketnya malah tambah mahal😭",jaring lot ni xl paket mahal,2,2,0
playstore,xl,selama 5g ini jaringan XL kacau parah .gangguan mulu,jaring xl kacau parah ganggu mulu,1,2,0
playstore,xl,myxl makin lelet aja skrg bos,myxl lelet skrg bos,1,1,0
playstore,xl,sangat kecewa sekali uda pake puluhan tahun bukannya makin bagus ini malah makin hancur sinyalnya 2bulan ini tolong di tingkatkan pelayanannya,kecewa uda pake puluh bagus hancur sinyal tolong tingkat layan,2,2,0
playstore,xl,sinyal makin lemot aja .padahal semua paket mahal gua,sinyal lot paket mahal gua,1,3,0
playstore,xl,"XL circle ku eror, sudah coba chat maya katanya bukan tanah dia",xl circle ku eror coba chat maya tanah,1,1,0
playstore,xl,"sangat tidak familiar. sy tukar poin video saja, sudah kepotong poinnya tapi tidak bisa digunakan",familiar tukar poin video potong poin,3,1,1
playstore,xl,mau beli kuota ko tidak bisa,beli kuota ko,0,1,0
playstore,xl,force close,force close,0,1,0
playstore,xl,banyak error nya/-100,error,0,1,0
playstore,xl,tower lu ke sambar petir kah? tiap hari sinyal jelek,tower sambar petir kah sinyal jelek,0,3,0
playstore,xl,kenapa ini jaringan saya engga bisa dipakai padahal masih ada 4GB lohh😌,jaring engga pakai gb lohh,1,0,1
playstore,xl,"apndh gua beli kuota yg hrsny 20 jd cmn 15gb apaan bgt, gw cek pembelian ny mlh jd yg 10gb 7 hr doang di korup 5gb syln. klo gt mnding beli yg 25k aj ngpain gua beli yg 30 syg"" duit jink",apndh gua beli kuota hrsny cmn gb cek beli ny mlh gb hr doang korup gb syln gt mnding beli k aj ngpain gua beli syg duit jink,1,5,0
playstore,xl,benerin sinyal lu kemem,baik sinyal mem,1,0,1
playstore,xl,"di era serba cepat begini, masih aja jaringan lelet. di pakai browsing, buka satu web butuh waktu 1 menit lebih. sangat menggangu produktivitas kerja, yang butuh research cepat",era serba cepat jaring lelet pakai browsing buka web butuh menit menggangu produktivitas kerja butuh research cepat,4,3,1
playstore,xl,"makin lama makin ga jelas ni aplikasi, munu beli kuota makin dikit, kalau beli kuota ada masalah mulu, makin rusak aplikasi ga jelas",ni aplikasi munu beli kuota dikit beli kuota mulu rusak aplikasi,0,5,0
playstore,xl,harga paketan mahal mahal sinyalnya jelek lengkap sudah,harga paket mahal mahal sinyal jelek lengkap,2,3,0
playstore,xl,Singnal makin buruk.,singnal buruk,0,1,0
playstore,xl,Paketnya makin mahal sedih banget mana sinyalnya tidak stabil,paket mahal sedih sinyal stabil,2,2,0
playstore,xl,apk XL ngga pantas 5G. masukin nomor sim saja jaringannya ngelag parah ngga masuk masuk ke dalam apknya. diulang ulang tetep sama jaringannya bosok banget... ngelag. mending 3G saja ngga pantas 5G asli.,apk xl ngga masukin nomor sim jaring lambat parah ngga masuk masuk apknya ulang ulang jaring bosok lambat mending ngga asli,4,8,0
playstore,xl,"sangat mengecewakan,sinyal parah banget,penghargaan cuma iklan doang aslinya 0",kecewa sinyal parah harga iklan doang asli,2,2,0
playstore,xl,"XL Circle di nomor saya tidak bisa diakses, namun di nomor lain dengan device yang sama bisa diakses",xl circle nomor akses nomor device akses,2,0,1
playstore,xl,kenpa jaringan jelek sekali ud beli paket mahal2 tapi gk bisah di pakek karna gk ad jaringan internet ny tolong dong di perbaik lagi,kenpa jaring jelek ud beli paket mahal bisah pakek ad jaring internet ny tolong baik,4,2,1
playstore,xl,"awal - akhir bintang 1 udah pemakaian 5 Tahun, tapi masih jelek banget astagfirullah🤣, masa beli kuota buat memperpanjang masa aktif malah kuota lama di angusin, kalau cuma beberapa masih mending ini 170 GB, 170GB LOHHH! MALAH BALIK KE 10GB, PADAHAL MASA AKTIFNYA BESOK JAM 12 MALAM! AKU BELI DI HARI INI BIAR GA ANGUS MALAH DI ANGUSIN! ANEH🤣SINYALNYA KALAU MALAM / HUJAN MASIH LAMA BANGET 🤣 Chat CS malah dapet jawaban yang tidak membantu!Jelek!Jadi mending balik lagi ke Indosat bye XL☺",bintang pakai jelek astagfirullah beli kuota panjang aktif kuota angusin mending gb gb lohhh gb aktif besok jam malam beli biar angus angusin aneh sinyal malam hujan chat cs dapet bantu jelek mending indosat bye xl,5,7,0
playstore,xl,bonus kuata yang 500mb yang kita gunakan mala pulsa yang di tarik,bonus kuata mb mala pulsa tarik,2,2,0
playstore,xl,"harga pulsa dan harga paket datanya jang mahal-mahal, tolong turunin.",harga pulsa harga paket data jang mahal mahal tolong turunin,3,4,0
playstore,xl,sudah 2 hari. jaringan XL trouble. gak bisa nyambung sama sekali. sampek 2 hari pun masih belum stabil..,jaring xl trouble nyambung sampek stabil,2,0,1
playstore,xl,Sangat baik dan stabil,stabil,1,0,1
playstore,xl,cepat,cepat,1,0,1
playstore,xl,kuota harga naik terus tp tambah leeeeemooooooottt poollllll.. paaarraaaahh kpn ni ada peningkatan XL,kuota harga leeeeemooooooottt poollllll paaarraaaahh kpn ni tingkat xl,2,1,1
playstore,xl,knp sekarang tidak ada bonus setelah pembelian kuota,knp bonus beli kuota,1,1,0
playstore,xl,"harga elit sinyal sulit, kuota cpt hbs",harga elit sinyal sulit kuota cepat hbs,2,2,0
playstore,xl,"kartu xl jelek udh malas paket kartu ini ada"" aja masalah nya masak iya vocher ngak bisa di masukin di proses mulu ngak masuk""",kartu xl jelek malas paket kartu masak iya vocher ngak masukin proses mulu ngak masuk,2,3,0
playstore,xl,palikasinya lemot.sinyalnya susaaah.suka ilang sendiri.saya pake yg priority esim dan yang fisik.dua²nya sama² buruk sinyalnya,palikasinya lot sinyal susaaah suka ilang pake priority esim fisik buruk sinyal,0,3,0
playstore,xl,"jaringan bagus udh isi pulsa habis sia"" mau Untuk beli paket tpi selalu bermasalah sementara ndd masalah di jaringan, setiap dapat bonus pembelian nda ada bonusnya pdhl hrusnya ada, Sa menangis btul ap kh kaya bgini",jaring bagus isi pulsa habis sia beli paket tpi masalah ndd jaring bonus beli bonus pdhl hrusnya sa menang btul ap kh kaya bgini,6,3,1
playstore,xl,"tidak bisa dipake beli data, setiap diklik tombol bayar slalu muncul update padahal barusan diupdate.",dipake beli data klik tombol bayar slalu muncul update barusan diupdate,0,1,0
playstore,xl,semoga bisa lebih baik lagi,moga,1,0,1
playstore,xl,saya mau beli paket lewat aplikasi kok GK bisa ya ..saya Sudah instal aplikasi terbaru tetap tidak bisa ..sayang donk pulsanya,beli paket aplikasi instal aplikasi baru sayang donk pulsa,1,3,0
playstore,xl,woilah ini klo mau aktifin data eror mulu paket mahal.,woilah aktifin data eror mulu paket mahal,1,3,0
playstore,xl,ku kasih 1 bintang soalnya pas saya mau beli kuota mohon di perbarui terus bilang nya padahal saya sudah di perbarui apa sih maunya,ku kasih bintang pas beli kuota mohon baru bilang baru mau,1,1,0
playstore,xl,"XL KAYAjing LAMA LAMA punya paketan masih 13GB tapi gak bisa di pake kntlemang sinyal XLjuga hilang"" padahal 4G+ aneh lama"" XL",xl kayajing paket gb pake kntlemang sinyal xljuga hilang aneh xl,1,1,0
playstore,xl,harga paket wifi tiba2 naik tanpa konfirmasi. bulan kemarin sama bulan ini harganya beda. bulan ini naik 40rbuan. pdhl sering lemot jaringannya dan kadang2 suka trouble. benar2 mengecewakan,harga paket wifi konfirmasi kemarin harga beda rbuan pdhl lot jaring kadang suka trouble kecewa,6,3,1
playstore,xl,"aplikasinya bagus, tapi ukuran huruf di aplikasi sangat kecil, tidak nyaman dibaca, sy cari untuk membesarkan hurufnya tidak ada",aplikasi bagus ukur huruf aplikasi nyaman baca cari besar huruf,3,3,0
playstore,xl,mau cek tagihan FM lemot gk kebuka2 contennya. padahal pake jaringan FM dirumah. mending gk usah ada aplikasi lah kalo lemot menyajikan datanya. di email bulanan aja tagihannya.,cek tagih fm lot buka contennya pake jaring fm rumah mending aplikasi lot saji data email bulan tagih,4,8,0
playstore,xl,BENERIN SINYAL WOI XL!!!!!,baik sinyal woi xl,1,0,1
playstore,xl,"Xl makin sekarang makin menurun,jaringan nya juga lemot,nyesel saya pake kartu ini👎👎👎👎👎👎👎",xl turun jaring lot nyesel pake kartu,1,2,0
playstore,xl,Kouta harian masa sekarang di wajibkan beli minimal 28 hari dulu Masi mending yang 6rp sama 8 Rp Masi bisa beli 1 hari sekarang harus beli minimal 28 hari,kuota hari wajib beli minimal mas mending rp rp mas beli beli minimal,1,4,0
playstore,xl,bonus Xl cticle tidak langsung aktf gimana ini aplikasi makin Parah,bonus xl cticle langsung aktf gimana aplikasi parah,2,2,0
playstore,xl,"Chat Maya: Respon super lambat, banyak bug, gak tau kenapa HP suka ngeleg, aplikasi berat. (Nunggu gajian 30 hari, masa aktif kuota 28 hari, miris!!!)",chat maya respon super lambat bug tau hp suka lambat aplikasi berat nunggu gaji aktif kuota miris,3,6,0
playstore,xl,bonus jadi hilang,bonus hilang,1,1,0
playstore,xl,"jaringan tidak stabil,payah",jaring stabil payah,2,1,1
playstore,xl,"udah diupdate tpi mau beli pulsa gk bisa,setiap mau bayar disuruh update terus pake dana gk bisa pake bank gk bisa disuruh update trus kesel",diupdate tpi beli pulsa bayar suruh update pake dana pake bank suruh update trus kesel,1,4,0
playstore,xl,jaringan tidak sesuai harga,jaring sesuai harga,3,0,1
playstore,xl,saya baru saja beli kuota dan dapat bonus vidio platinum 30 tapi kenapa ga bisa di klaim ya bonus nya,beli kuota bonus vidio platinum klaim bonus,2,1,1
playstore,xl,sangat murah,murah,1,0,1
playstore,xl,Tidak membantu sama sekali terkait kendala paket hilang tiba-tiba,bantu kait kendala paket hilang,2,2,0
playstore,xl,"jaringan sangat buruk, Suka lemot,",jaring buruk suka lot,1,2,0
playstore,xl,kirain naik ke gold bakal semakin murah malah semakin mahal dan satu juga sinyal xl kenapa sering hipang hilang an. terimakasih,kirain gold murah mahal sinyal xl hipang hilang an terimakasih,2,2,0
playstore,xl,giliran beli diskonan alasannya gangguan pas beli formal gada gangguan,gilir beli diskon alas ganggu pas beli formal gada ganggu,2,2,0
playstore,xl,maap ini gimana ya jaringan batang nya selalu ga stabil tolong perbaiki XL punya ku agar tidak lemot dan selalu lancar trimakasi,maap gimana jaring batang stabil tolong baik xl ku lot lancar trimakasi,4,3,1
playstore,xl,"𝑎𝑠𝑡𝑎𝑔𝑓𝑖𝑟𝑢𝑙𝑙𝑎ℎ, 𝑘𝑒𝑛𝑎𝑝𝑎 𝑠𝑒𝑚𝑎𝑘𝑖𝑛 𝑏𝑎𝑛𝑦𝑎𝑘 𝑒𝑟𝑟𝑜𝑟, 𝑢𝑑𝑎ℎ𝑙𝑎ℎ 𝑠𝑖𝑛𝑦𝑎𝑙 𝑙𝑒𝑚𝑜𝑡 𝑏𝑎𝑛𝑔𝑒𝑡, 𝑘𝑎𝑑𝑎𝑛𝑔 𝑘𝑎𝑑𝑎𝑛𝑔 𝑖𝑙𝑎𝑛𝑔, 𝑐𝑢𝑚𝑎𝑛 ℎ𝑎𝑟𝑔𝑎𝑛𝑦𝑎 𝑡𝑎𝑚𝑏𝑎ℎ 𝑚𝑎ℎ𝑎𝑙. 𝑎𝑦𝑜𝑙𝑎ℎ 𝑦𝑎𝑛𝑔 𝑏𝑒𝑛𝑒𝑟. udahlah beli yg 5G, keterangan Nya sih, 500MBps,tapi kok punyaku 1MBps aja nggak.",udahlah beli terang mbps punya mbps nggak,1,0,1
playstore,xl,"sinyal ilang-ilangan Mulu, mesti kudu di mode pesawat biar balik semula, katanya 5g terbaik se-Indonesia tapi nyatanya nggak!!! buka aplikasi jmo buat benerin data aja lag mulu",sinyal ilang ilangan mulu mesti kudu mode pesawat biar baik indonesia nggak buka aplikasi jmo baik data lag mulu,2,5,0
playstore,xl,halo mau beli pket aja harus diperbaharui pdahal udah diperbaharui kcewa,halo beli pket baharu pdahal baharu kcewa,1,0,1
playstore,xl,Disini gua bukan buzzer jangan pernah beli xl sekarang jaringan ngeleg ga stabil ga kaya dulu malahan sekarang bagusan tri kenceng saran saya jangan pernah belu kouta xl makasih,gua buzzer beli xl jaring lambat stabil kaya bagus tri kenceng saran belu kuota xl makasih,4,4,0
